-1 1:0.613401358189601 2:0.627423891932095 3:0.558832680226732 4:0.521616664339391 5:0.539221766484491 6:0.516680593734329 7:0.54647518676863 8:0.346614118110819 9:0.316370792678589 10:0.551263854508987 11:0.48887764717179 12:0.50166153206658 13:0.26284421619854 14:0.236331975532459 15:0.551263854508987 16:0.630384650525544 17:0.685772961264701 18:0.583021203861271 19:0.531698144918884 20:0.551263854508987
-1 1:0.557501541515141 2:0.588498956879442 3:0.720496036205081 4:0.655147357610429 5:0.557795963321143 6:0.503788347368799 7:0.604383078543333 8:0.565141615366641 9:0.604521640705525 10:0.517412096010608 11:0.505132574520987 12:0.53628321014261 13:0.50492817567339 14:0.552946597320837 15:0.517412096010608 16:0.538155281748181 17:0.584175063269486 18:0.555451808371885 19:0.596116928048915 20:0.517412096010608
-1 1:0.52922261857042 2:0.487267199939237 3:0.379145840691335 4:0.347966558524104 5:0.542597383958813 6:0.525098170476463 7:0.528186356328037 8:0.50038031353739 9:0.446407734911552 10:0.553077368336304 11:0.553622766400382 12:0.641175180742752 13:0.606866954814003 14:0.546196288574809 15:0.553077368336304 16:0.493522690362819 17:0.484865746045931 18:0.246443994406031 19:0.217656279134561 20:0.553077368336304
-1 1:0.524231983776428 2:0.518187456571528 3:0.511358497561923 4:0.47584496266364 5:0.541185620719844 6:0.461938920036486 7:0.484777716552576 8:0.407656805193445 9:0.36233201518783 10:0.551812511895378 11:0.491078752857741 12:0.469367262188802 13:0.174261510658784 14:0.155331704758501 15:0.551812511895378 16:0.50059409261678 17:0.538991324539475 18:0.548188980861529 19:0.498667459237984 20:0.551812511895378
-1 1:0.570165245508639 2:0.585798576545078 3:0.562832464710232 4:0.520313978839963 5:0.545086373972636 6:0.593749693119794 7:0.655823663601174 8:0.370027245088051 9:0.32483361436046 10:0.55810248424622 11:0.466861318943851 12:0.493787587275405 13:0.51771887474412 14:0.458660938256008 15:0.55810248424622 16:0.547865583364042 17:0.58566326864077 18:0.384080605657163 19:0.345173364910575 20:0.55810248424622
-1 1:0.536511248338663 2:0.554596676868219 3:0.519305498841506 4:0.486469241675886 5:0.538965673609259 6:0.576003434837999 7:0.649395264348638 8:0.738419587079676 9:0.673277157688296 10:0.548293578793632 11:0.508733091192513 12:0.506119901127017 13:0.458776829266811 14:0.410089425880841 15:0.548293578793632 16:0.558100907388123 17:0.604842257941398 18:0.502860626473314 19:0.461520237128253 20:0.548293578793632
-1 1:0.602052076214619 2:0.631663756151838 3:0.604476896185782 4:0.562640707883099 5:0.541111563821482 6:0.587268586549509 7:0.680963177705874 8:0.565873839263167 9:0.517471052817956 10:0.554027427363303 11:0.59097120167214 12:0.657129146600327 13:0.428387422145536 14:0.39157583678958 15:0.554027427363303 16:0.518095763176026 17:0.512680476034178 18:0.295192546641547 19:0.261838733998833 20:0.554027427363303
-1 1:0.532527758548417 2:0.56267436674093 3:0.557356773577037 4:0.518296909323031 5:0.54387421333004 6:0.519620055367237 7:0.549761882845102 8:0.505157260593616 9:0.528506326234462 10:0.528237724820117 11:0.539178357713392 12:0.593917504697369 13:0.509062897125262 14:0.532019451043424 15:0.528237724820117 16:0.518237590363738 17:0.560709280912085 18:0.522685335022775 19:0.544321295387914 20:0.528237724820117
-1 1:0.544569546747595 2:0.538780277302456 3:0.41796559177576 4:0.381701948955762 5:0.551263854508987 6:0.595086510480492 7:0.744381816641858 8:0.597462113855852 9:0.622662649977053 10:0.523631015086528 11:0.457597734297239 12:0.466179693041982 13:0.467045879308545 14:0.508009295510365 15:0.523631015086528 16:0.452725922399626 17:0.439563639303835 18:0.455347056573491 19:0.498101504155287 20:0.523631015086528
-1 1:0.579036196955239 2:0.608207570315857 3:0.787240484932205 4:0.723989669926897 5:0.548257693389133 6:0.454721416952335 7:0.446856586381167 8:0.508338102156835 9:0.545548507908367 10:0.522696057786118 11:0.585444514107009 12:0.708766166958014 13:0.568461162592463 14:0.598340754518057 15:0.522696057786118 16:0.563460230192619 17:0.720734075773641 18:0.509680409148779 19:0.546710255243599 20:0.522696057786118
-1 1:0.531135936748906 2:0.527125045282276 3:0.498405954535268 4:0.464507213185578 5:0.538718189165752 6:0.521825271065299 7:0.547519291801268 8:0.560153310765836 9:0.507705259016357 10:0.547589340521879 11:0.474995420608413 12:0.500760620384679 13:0.565417735216023 14:0.509577852907379 15:0.547589340521879 16:0.497329751879754 17:0.518260227560413 18:0.567086997156978 19:0.510574258746462 20:0.547589340521879
-1 1:0.578423760877098 2:0.575251051334788 3:0.502053764216653 4:0.466495073002192 5:0.536701818045057 6:0.548279612243836 7:0.58307011399303 8:0.48109860394408 9:0.437929576878198 10:0.546098620762141 11:0.479251842273385 12:0.485890529532984 13:0.463341443242322 14:0.418042010772779 15:0.546098620762141 16:0.550696672190627 17:0.566459654060333 18:0.370450982760856 19:0.331956459245993 20:0.546098620762141
-1 1:0.478780879838739 2:0.47184503824615 3:0.460757280600954 4:0.429104418478691 5:0.536701818045057 6:0.498897915575719 7:0.512386119361111 8:0.47888667606723 9:0.436760498089364 10:0.546098620762141 11:0.454392866619754 12:0.427389898649737 13:0.47251373443799 14:0.423981772490481 15:0.546098620762141 16:0.48458778731538 17:0.514920174469796 18:0.574540013650247 19:0.519764409114311 20:0.546098620762141
-1 1:0.498354747134126 2:0.503912777492567 3:0.377908322940977 4:0.351336204048821 5:0.540941605835757 6:0.528451684927842 7:0.597025880711573 8:0.508469737688514 9:0.532524622901335 10:0.527923653684637 11:0.518315314373649 12:0.547110656310646 13:0.536781501089605 14:0.558086375898078 15:0.527923653684637 16:0.524663309850562 17:0.587641131153685 18:0.5206252276742 19:0.543460483745727 20:0.527923653684637
-1 1:0.559202383569349 2:0.640996577975721 3:0.788660997255882 4:0.721488462259897 5:0.554728689447666 6:0.460978552413452 7:0.552998559872559 8:0.517419883130882 9:0.565578844189228 10:0.516233037400826 11:0.554943005213756 12:0.657590669710211 13:0.527487960786032 14:0.574109649155044 15:0.516233037400826 16:0.572840291991473 17:0.737799017330397 18:0.530279786470387 19:0.576483266028147 20:0.516233037400826
-1 1:0.546147552416377 2:0.568510327677698 3:0.557488254686369 4:0.520342335902735 5:0.53838304969469 6:0.607440584116815 7:0.708847915306428 8:0.590462949261967 9:0.544046071299861 10:0.546853262084799 11:0.497588967099273 12:0.517249781481436 13:0.450384651585448 14:0.4168161381928 15:0.546853262084799 16:0.490674501818043 17:0.494422095317473 18:0.44341977740297 19:0.401573487285594 20:0.546853262084799
-1 1:0.53340629598237 2:0.55861735346556 3:0.581747044721569 4:0.544955407569965 5:0.535496567391665 6:0.53506573645221 7:0.586855164294212 8:0.762517565641509 9:0.708197079192886 10:0.546494141275025 11:0.471512255103729 12:0.450131720369228 13:0.293678451027032 14:0.26817723037888 15:0.546494141275025 16:0.572117869433292 17:0.649578156955383 18:0.638576512949364 19:0.58452821658291 20:0.546494141275025
-1 1:0.543024561106521 2:0.563232632701443 3:0.500591300692585 4:0.461117530201282 5:0.546510180611498 6:0.539733672948597 7:0.620603599923727 8:0.473024822348346 9:0.420992161256005 10:0.560930393060749 11:0.466989492302151 12:0.448371153233415 13:0.314309128519209 14:0.277529308884238 15:0.560930393060749 16:0.516579841302995 17:0.52764856899479 18:0.101799390201513 19:0.0909565597118338 20:0.560930393060749
-1 1:0.492925972837438 2:0.463649267449754 3:0.354354027822206 4:0.32231571822739 5:0.544453650613355 6:0.474563696290926 7:0.490522764447398 8:0.616868797086656 9:0.541953161903573 10:0.557209887646797 11:0.480282465891387 12:0.467961207150799 13:0.470456934849945 14:0.414310742912962 15:0.557209887646797 16:0.508725312667314 17:0.493541191561277 18:0.187219411548791 19:0.162791781003342 20:0.557209887646797
-1 1:0.497499076505348 2:0.482891375222104 3:0.436126536081985 4:0.402163809862813 5:0.545086373972636 6:0.418428807292383 7:0.406345309830642 8:0.489800597195168 9:0.427323291959429 10:0.55810248424622 11:0.473262463422365 12:0.493700195838991 13:0.422166152653452 14:0.374039716051974 15:0.55810248424622 16:0.480719184246791 17:0.482991467659653 18:0.555960634808092 19:0.486554637029014 20:0.55810248424622
-1 1:0.472551570417831 2:0.490693910805187 3:0.504592618492785 4:0.464701759853838 5:0.543131381429203 6:0.501841429834922 7:0.557609050034416 8:0.617633185118567 9:0.556242164133364 10:0.558639125389869 11:0.469398730069138 12:0.500330312904243 13:0.595690002494005 14:0.530032478590673 15:0.558639125389869 16:0.459103788684741 17:0.445802283379078 18:0.210501244553275 19:0.181783079362315 20:0.558639125389869
-1 1:0.57879460571163 2:0.631180711914028 3:0.772765435647365 4:0.714959282369182 5:0.544298868414092 6:0.552819125175105 7:0.63961963191585 8:0.764862288716048 9:0.705491298390695 10:0.556584518150893 11:0.508997596383128 12:0.539842379758857 13:0.782965629656358 14:0.690035173576502 15:0.556584518150893 16:0.531854461786987 17:0.617495504604019 18:0.915798831395309 19:0.819022118082748 20:0.556584518150893
-1 1:0.602538101241949 2:0.654864044300547 3:0.622179233504903 4:0.576665284966221 5:0.546382433293802 6:0.537952302854675 7:0.590494773272606 8:1.04115398081262 9:0.922359098525718 10:0.558639125389869 11:0.600210402745492 12:0.682610132923729 13:0.764921249667067 14:0.695394264234698 15:0.558639125389869 16:0.532098873280513 17:0.586787293169055 18:0.671600741672295 19:0.592994022541417 20:0.558639125389869
-1 1:0.442978348507791 2:0.441863558640658 3:0.353573103062217 4:0.327280649056443 5:0.539454712287336 6:0.469791064326208 7:0.457842567132926 8:0.324191234482338 9:0.289890585794809 10:0.54675171320742 11:0.474014622867532 12:0.463884159495707 13:0.312457567867221 14:0.286472244221292 15:0.54675171320742 16:0.444760856954712 17:0.473685352319036 18:0.422903030518819 19:0.382487198184582 20:0.54675171320742
-1 1:0.55914598690836 2:0.594163505958967 3:0.609951282940187 4:0.578820681440854 5:0.532533732481134 6:0.508143950547268 7:0.546515303338404 8:0.563420247128375 9:0.515039808744821 10:0.546113007963114 11:0.494930467335488 12:0.533889334259344 13:0.405266692270377 14:0.376185470651203 15:0.546113007963114 16:0.578829524283998 17:0.64119678833712 18:0.665688830261821 19:0.609228611510951 20:0.546113007963114
-1 1:0.560202367947273 2:0.573405053954949 3:0.511910297911598 4:0.476889106672151 5:0.539221766484491 6:0.509173314064038 7:0.550809388615682 8:0.529858529592186 9:0.47476151264613 10:0.551263854508987 11:0.38956242566634 12:0.348563161378756 13:0.281112788089833 14:0.248363072701498 15:0.551263854508987 16:0.559704785336747 17:0.610413631207162 18:0.601875395817949 19:0.544750084887458 20:0.551263854508987
-1 1:0.553935405701253 2:0.559320133797469 3:0.464679296304152 4:0.429486415636861 5:0.546113007963114 6:0.519072191668641 7:0.541520175072168 8:0.370961019030456 9:0.328210465944362 10:0.557584822072002 11:0.485288546420542 12:0.487436400436282 13:0.247301924063944 14:0.214024103480844 15:0.557584822072002 16:0.518853020975409 17:0.554434548643789 18:0.755310601486918 19:0.674388516087708 20:0.557584822072002
-1 1:0.517963959758242 2:0.505557691148764 3:0.477971336101165 4:0.445359843405298 5:0.536916217232398 6:0.520561068574729 7:0.530229078959448 8:0.395129162573699 9:0.362021916930439 10:0.548440631543976 11:0.488962146182319 12:0.495204749474621 13:0.510324671077426 14:0.456815122028605 15:0.548440631543976 16:0.437197742815977 17:0.412240501359345 18:0.328411366776023 19:0.294706416529571 20:0.548440631543976
-1 1:0.52456593082252 2:0.500857476493356 3:0.500278464360579 4:0.465903534890714 5:0.54026362418045 6:0.495606779368376 7:0.547987896863772 8:0.553287004211163 9:0.504943341877417 10:0.553853850105552 11:0.486120426437692 12:0.506682149061168 13:0.459852797682725 14:0.413308128259397 15:0.553853850105552 16:0.483610272762683 17:0.469666547800912 18:0.206668521954696 19:0.182590515255947 20:0.553853850105552
-1 1:0.490617608137869 2:0.477176745164303 3:0.389719119766469 4:0.359309992360453 5:0.544453650613355 6:0.521977264496784 7:0.54672904740579 8:0.264466502181874 9:0.240487423559844 10:0.557209887646797 11:0.467819819363564 12:0.467622431187314 13:0.497599698016404 14:0.431323532889192 15:0.557209887646797 16:0.48264914106447 17:0.479384323495907 18:0.192226929064784 19:0.174328116924278 20:0.557209887646797
-1 1:0.52280458159156 2:0.542067763598265 3:0.419454162198587 4:0.385512710892515 5:0.546382433293802 6:0.451642587083047 7:0.465346250199719 8:0.311125916405804 9:0.280438271198789 10:0.558639125389869 11:0.485997101256142 12:0.468379372521897 13:0.343431189723994 14:0.303928000480133 15:0.558639125389869 16:0.473333065409617 17:0.464136578797496 18:0.304093039503152 19:0.267382480902145 20:0.558639125389869
